seqname,tax_id
WP_109754262.1_MXLTISPECIES__TAT-dependent_nitrous-oxide_reductase__Pseudomonas__PWX35317.1_nitrous_oxide_reductase_apoprotein__Pseudomonas_sp._43mfcvi1.1__XQI28707.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_bijieensis__SSX97365.1_nitrous_oxide,cladeI
WP_122565559.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._FP2262__WLH43828.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._FP2262_,cladeI
WP_053184201.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_thivervalensis_,cladeI
WP_053122166.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_thivervalensis__XAX49649.1_nitrous-oxide_reductase__Pseudomonas_thivervalensis__SDF66102.1_nitrous_oxide_reductase_apoprotein__Pseudomonas_thivervalensis_,cladeI
WP_186710342.1_MXLTISPECIES__TAT-dependent_nitrous-oxide_reductase__Pseudomonas__MXC3387454.1_nitrous-oxide_reductase__Pseudomonas_sp._SWRI179__MXX1542191.1_nitrous-oxide_reductase__Pseudomonas_sp._XA65__MXV4495147.1_nitrous-oxide_reductase__Pseudomonas_,cladeI
Q9F0W4.1_RecName__Full_Nitrous-oxide_reductase__AltName__Full_N_2_XR__AltName__Full_N2X_reductase__Flags__Precursor__Pseudomonas_fluorescens__AAG34386.1_nitrous_oxide_reductase_catalytic_subunit__Pseudomonas_fluorescens_,cladeI
WP_250962047.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._CG7__MCM2459753.1_nitrous-oxide_reductase__Pseudomonas_sp._CG7_,cladeI
WP_305465923.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._FP1154__WLG20881.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._FP1154_,cladeI
WP_188250813.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._PSX1__MXD0701709.1_nitrous-oxide_reductase__Pseudomonas_sp._PSX1_,cladeI
WP_214912294.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_fluorescens__MXT2295805.1_nitrous-oxide_reductase__Pseudomonas_fluorescens__MXT2306062.1_nitrous-oxide_reductase__Pseudomonas_fluorescens__MXT2314581.1_nitrous-oxide_reductase__Pseudomonas,cladeI
WP_256228363.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._Q11__MCQ6254926.1_nitrous-oxide_reductase__Pseudomonas_sp._Q11_,cladeI
WP_305390057.1_MXLTISPECIES__TAT-dependent_nitrous-oxide_reductase__unclassified_Pseudomonas__WLH15241.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._FP205__WLH98289.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._FP53__WLI42558.1_TAT-,cladeI
WP_055137609.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_corrugata_,cladeI
WP_265068010.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_corrugata__XXD93160.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_corrugata_,cladeI
WP_265075013.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_corrugata__XXE04030.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_corrugata_,cladeI
47879.AXG94_03585,cladeI
WP_304555536.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._K18__MDX7898773.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._K18_,cladeI
WP_042730209.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_fluorescens__KIQ58959.1_nitrous-oxide_reductase__Pseudomonas_fluorescens_,cladeI
WP_260957890.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_citri_,cladeI
WP_245139043.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._RGM2987__MCX8203728.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._RGM2987_,cladeI
WP_238962889.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._AF32__MCG6575680.1_nitrous-oxide_reductase__Pseudomonas_sp._AF32_,cladeI
WP_232775706.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_uvaldensis__MCE0460745.1_nitrous-oxide_reductase__Pseudomonas_uvaldensis_,cladeI
1699309.GCA_001269775_00401,cladeI
WP_090337445.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_chengduensis__MXP3063169.1_nitrous-oxide_reductase__Pseudomonas_chengduensis__NNX76637.1_nitrous-oxide_reductase__Pseudomonas_chengduensis__SDD38800.1_nitrous-oxide_reductase__Pseudomonas_,cladeI
WP_251837255.1_MXLTISPECIES__TAT-dependent_nitrous-oxide_reductase__Pseudomonas__MXD7978470.1_nitrous-oxide_reductase__Serpens_gallinarum__MXF0674003.1_nitrous-oxide_reductase__Pseudomonas_sp._,cladeI
HLV16579.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._,cladeI
706570.PT85_02205,cladeI
WP_325409577.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp.__HTX17933.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._,cladeI
HTN31462.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._,cladeI
1439940.XAY1663_02165,cladeI
WP_312484803.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_nitrititolerans_,cladeI
MXX0949572.1_nitrous-oxide_reductase__Gammaproteobacteria_bacterium_,cladeI
WP_289635188.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._sp1636__MDM8347925.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._sp1636_,cladeI
289003.SAMN05216190_12750,cladeI
EIK51269.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_TS44_,cladeI
WP_213663511.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
KGK83321.1_nitrous-oxide_reductase__Stutzerimonas_degradans__MCQ4235270.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_degradans__MCQ4266839.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_degradans__XXE11821.1_nitrous-oxide_reductase__Stu,cladeI
WP_237257817.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_oligotrophica__MCF7203021.1_nitrous-oxide_reductase__Pseudomonas_oligotrophica_,cladeI
797277.SAMN05216198_2752,cladeI
WP_285260034.1_TAT-dependent_nitrous-oxide_reductase__Halopseudomonas_bauzanensis__HIX51691.1_nitrous-oxide_reductase__Candidatus_Pseudomonas_excrementavium_,cladeI
WP_193073540.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._FME51_,cladeI
WP_105642901.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._MYb185__PRX84241.1_nitrous-oxide_reductase__Pseudomonas_sp._MYb185_,cladeI
WP_185269055.1_TAT-dependent_nitrous-oxide_reductase__Halopseudomonas_xiamenensis_,cladeI
653930.SAMN05216589_0453,cladeI
MCX5785611.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._G11-1__MCX5788285.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._G11-2_,cladeI
WP_036989209.1_TAT-dependent_nitrous-oxide_reductase__Halopseudomonas_bauzanensis__EXQ19619.1_nitrous-oxide_reductase__Halopseudomonas_bauzanensis__TKA93327.1_nitrous-oxide_reductase__Halopseudomonas_bauzanensis_,cladeI
WP_280164732.1_TAT-dependent_nitrous-oxide_reductase__Halopseudomonas_sp._SMXS2__WGK61206.1_TAT-dependent_nitrous-oxide_reductase__Halopseudomonas_sp._SMXS2_,cladeI
1461581.XN1049_01133,cladeI
WP_188636857.1_TAT-dependent_nitrous-oxide_reductase__Halopseudomonas_pertucinogena__GGX06001.1_nitrous-oxide_reductase__Halopseudomonas_pertucinogena_,cladeI
NLY58207.1_nitrous-oxide_reductase__Gammaproteobacteria_bacterium_,cladeI
1002526.SAMN05216578_106107,cladeI
MDY3197978.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonadaceae_bacterium_,cladeI
WP_220815349.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_paralcaligenes_,cladeI
WP_279910353.1_MXLTISPECIES__TAT-dependent_nitrous-oxide_reductase__unclassified_Pseudomonas__MDH0896531.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._GD03875__MDH1065451.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._GD03985_,cladeI
WP_192313171.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._PDM16__MXD9413368.1_nitrous-oxide_reductase__Pseudomonas_sp._PDM16_,cladeI
HXX95768.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._,cladeI
WP_296270372.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._XXA6323_,cladeI
WP_275546530.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._Marseille-Q0931_,cladeI
WP_296277181.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._XXA7530_,cladeI
WP_017361097.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_mendocina__ALN21402.1_nitrous-oxide_reductase__Pseudomonas_mendocina_S5.2__KES02281.1_nitrous-oxide_reductase__Pseudomonas_mendocina_,cladeI
WP_115290240.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_mendocina__SXD37533.1_nitrous-oxide_reductase__Pseudomonas_mendocina_,cladeI
WP_143496270.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._ALS1131__TRX41584.1_nitrous-oxide_reductase__Pseudomonas_sp._ALS1131_,cladeI
WP_041975782.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_mendocina__MDF2076552.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_mendocina__QTN48036.1_nitrous-oxide_reductase__Pseudomonas_mendocina__XSN33607.1_nitrous-oxide_reductase__Pseudom,cladeI
Q01710.1_RecName__Full_Nitrous-oxide_reductase__AltName__Full_N_2_XR__AltName__Full_N2X_reductase__Flags__Precursor__Pseudomonas_aeruginosa__pir|S24384|_nitrous-oxide_reductase__EC_1.7.99.6___similarity__-_Pseudomonas_stutzeri__Stutzerimonas_stutzeri__CA,cladeI
MXL0950748.1_nitrous-oxide_reductase__Pseudomonas_sp._,cladeI
tr|F4DW40|F4DW40_PSEMN,cladeI
WP_181082097.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MXA1261349.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
1499686.XN1079_03144,cladeI
WP_301586315.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MCF6782717.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MCF6805822.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
WP_125840033.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_saudiphocaensis__RRV12710.1_nitrous-oxide_reductase__Pseudomonas_saudiphocaensis_,cladeI
WP_193773769.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_saudiphocaensis__MXE7929077.1_nitrous-oxide_reductase__Pseudomonas_saudiphocaensis_,cladeI
WP_047306346.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_fluorescens_,cladeI
XAM68548.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
RRX75961.1_nitrous-oxide_reductase__Stutzerimonas_xanthomarina_,cladeI
WP_270053996.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_frequens__MDA0426716.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_frequens_,cladeI
WP_255847858.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_kunmingensis__MCQ2032466.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_kunmingensis_,cladeI
WP_312910671.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_nitrititolerans_,cladeI
WP_312245728.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_nitrititolerans_,cladeI
tr|I6XXW8|I6XXW8_PSEST,cladeI
pkh_XLK41_12570_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
WP_312476193.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_nitrititolerans_,cladeI
WP_313025920.1_MXLTISPECIES__TAT-dependent_nitrous-oxide_reductase__Pseudomonadaceae_,cladeI
WP_191122503.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_kunmingensis__MXD3877206.1_nitrous-oxide_reductase__Stutzerimonas_kunmingensis_,cladeI
WP_313486371.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_kunmingensis_,cladeI
WP_125896822.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_kunmingensis__RRX98283.1_nitrous-oxide_reductase__Stutzerimonas_xanthomarina_,cladeI
WP_102820913.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MCQ4254606.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__PNF59001.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
6Y71_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__6Y71_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
MDH2247790.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._GD03856__MDH2266070.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._GD03855_,cladeI
7AQA_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7AQA_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
7AQ7_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7AQ7_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
7AQ6_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7AQ6_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
7AQ9_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7AQ9_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
7AQ5_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7AQ5_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
7AQ3_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7AQ3_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
7AQ4_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7AQ4_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
7AQ2_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7AQ2_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
6Y7D_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__6Y7D_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
6Y72_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__6Y72_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
6RKX_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__6RKX_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7QXA_H_Chain_H__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7QXA_I_Chain_I__Nitrous-oxide_reductase__Stutzerimonas_stut,cladeI
6Y6Y_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__6Y6Y_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
7APY_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7APY_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
7AQ8_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7AQ8_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
7AQ0_A_Chain_A__Nitrous-oxide_reductase__Stutzerimonas_stutzeri__7AQ0_X_Chain_X__Nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
WP_102894801.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MCQ4323917.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__PNG09117.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
XXE13411.1_nitrous-oxide_reductase__Stutzerimonas_degradans_,cladeI
pphn_HX825_08895_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
WP_264591170.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_sp._S1__MCW3149765.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_sp._S1_,cladeI
WP_313225088.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_nitrititolerans_,cladeI
WP_065982983.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_nitrititolerans__MXA1186807.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri__XCX24688.1_nitrous-oxide_reductase__Stutzerimonas_xanthomarina__HXX77428.1_nitrous-oxide_reductase__Pseudom,cladeI
EIK53500.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_TS44_,cladeI
WP_008567013.1_MXLTISPECIES__TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri_group__MXV2207809.1_nitrous-oxide_reductase__Pseudomonas_sp.__EKM97315.1_nitrous-oxide_reductase__Stutzerimonas_degradans__EKM97674.1_nitrous-oxide_reductase__Stut,cladeI
WP_212542911.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_balearica__WAN09098.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_balearica_,cladeI
WP_312359875.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_balearica_,cladeI
WP_200290854.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_balearica__QQN50105.1_nitrous-oxide_reductase__Stutzerimonas_balearica_,cladeI
WP_313279505.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_balearica_,cladeI
WP_278472259.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_balearica__MXC7200644.1_nitrous-oxide_reductase__Stutzerimonas_balearica_,cladeI
KIL03776.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
1123016.CL52_16975,cladeI
WIX02192.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._AR5_,cladeI
WP_061337338.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_balearica__MXD3736976.1_nitrous-oxide_reductase__Stutzerimonas_balearica__MXK3749628.1_nitrous-oxide_reductase__Stutzerimonas_balearica__MXK3827823.1_nitrous-oxide_reductase__Stutzerimon,cladeI
WP_237258829.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_oligotrophica__MCF7204005.1_nitrous-oxide_reductase__Pseudomonas_oligotrophica_,cladeI
tr|F8H0X4|F8H0X4_PSEXT,cladeI
MDP3977089.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._,cladeI
WP_289638473.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._sp1636__MDM8350260.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._sp1636_,cladeI
289003.SAMN05216190_10171,cladeI
MXP8170751.1_nitrous-oxide_reductase__Pseudomonas_sp._,cladeI
WP_324734652.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._IT1137_,cladeI
1930532.GCA_002025205_01307,cladeI
WP_093985203.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_fluvialis__XXM41546.1_nitrous-oxide_reductase__Pseudomonas_fluvialis__GGH93271.1_nitrous-oxide_reductase__Pseudomonas_fluvialis_,cladeI
WP_101193220.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_pharmacofabricae__PKF71661.1_nitrous-oxide_reductase__Pseudomonas_pharmacofabricae_,cladeI
MXE0482061.1_nitrous-oxide_reductase__Xacterioplanes_sp._,cladeI
QQD20414.1_nitrous-oxide_reductase__Xceanospirillaceae_bacterium_ASx5X_,cladeI
WP_228345633.1_TAT-dependent_nitrous-oxide_reductase__Venatoribacter_cucullus_,cladeI
MCD8521923.1_nitrous-oxide_reductase__Saccharospirillaceae_bacterium__MCD8530852.1_nitrous-oxide_reductase__Saccharospirillaceae_bacterium_,cladeI
WP_260975758.1_TAT-dependent_nitrous-oxide_reductase__Thalassolituus_pacificus__MCT7358857.1_TAT-dependent_nitrous-oxide_reductase__Thalassolituus_pacificus_,cladeI
twan_HXF19_16370_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
WP_145468004.1_TAT-dependent_nitrous-oxide_reductase__Thalassolituus_sp._C2-1__TVV44975.1_nitrous-oxide_reductase__Thalassolituus_sp._C2-1_,cladeI
WP_286716449.1_TAT-dependent_nitrous-oxide_reductase__Thalassolituus_sp._XXA2009__MAY15823.1_nitrous-oxide_reductase__Xceanospirillaceae_bacterium_,cladeI
MXX2039613.1_nitrous-oxide_reductase__Gammaproteobacteria_bacterium_,cladeI
WP_049325934.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MCP3432688.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MDI9737526.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__RRV47927.1_nitrous-oxide,cladeI
WP_125921139.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__RRV83507.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
MXW8455366.1_nitrous-oxide_reductase__Pseudomonas_sp._,cladeI
WP_053527199.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__KXR10796.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
WP_230485368.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MCC8343702.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
tr|F2N639|F2N639_PSEX6,cladeI
WP_125865676.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__RRV31146.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
WP_045159651.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
WP_312597566.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_nitrititolerans_,cladeI
WP_279644870.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MDH1670339.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
WP_213918516.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MXS9724163.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
WP_125856435.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MPS55891.1_nitrous-oxide_reductase__Pseudomonas_sp.__MDH0426186.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__MDI9727210.1_TAT-dependent_nitrous-oxide_reduct,cladeI
tr|A4VQC7|A4VQC7_PSEX5,cladeI
WP_104099085.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_kunmingensis_,cladeI
WP_312914552.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_kunmingensis_,cladeI
tr|I4CPI6|I4CPI6_PSEST,cladeI
MCD1637697.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
psed_DM292_01435_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
WP_200597681.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_frequens__MXK3760284.1_nitrous-oxide_reductase__Stutzerimonas_frequens__MXK3874552.1_nitrous-oxide_reductase__Stutzerimonas_frequens__MXK3912821.1_nitrous-oxide_reductase__Stutzerimonas_,cladeI
MEC7472624.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonadota_bacterium_,cladeI
WP_108106882.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_mangrovi__PTX74631.1_nitrous-oxide_reductase__Pseudomonas_mangrovi_,cladeI
WP_243605896.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_marianensis__MCX0973776.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_marianensis_,cladeI
WP_003293365.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__EWC39540.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_KXS6__MXK3869486.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
WP_193681599.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_lopnurensis__MXE7375673.1_nitrous-oxide_reductase__Pseudomonas_lopnurensis_,cladeI
WP_125865844.1_TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri__RRV40214.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri_,cladeI
pstu_XIX01_03515_K00376_nitrous-oxide_reductase__EC_1.7.2.4__|__GenXank__nitrous-oxide_reductase__A_,cladeI
WP_106157649.1_TAT-dependent_nitrous-oxide_reductase__Pseudomonas_sp._SCT__AWM60537.1_nitrous-oxide_reductase__Stutzerimonas_stutzeri__GCA54601.1_nitrous-oxide_reductase_precursor__Pseudomonas_sp._SCT_,cladeI
tr|L0GHA6|L0GHA6_PSEST,cladeI
WP_312143800.1_MXLTISPECIES__TAT-dependent_nitrous-oxide_reductase__Stutzerimonas_stutzeri_subgroup_,cladeI
TVT70452.1_MAG__nitrous-oxide_reductase__Pseudomonas_sp._,cladeI
